year,category,sub_category,winner,entity,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Sis Hopkins,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Son of Monte Cristo,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Sundown,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,That Hamilton Woman,
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,When Ladies Meet,
1941,ART DIRECTION,ART DIRECTION (Color),FALSE,Blood and Sand,
1941,ART DIRECTION,ART DIRECTION (Color),TRUE,Blossoms in the Dust,
1941,ART DIRECTION,ART DIRECTION (Color),FALSE,Louisiana Purchase,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Chocolate Soldier,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Citizen Kane,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Dr. Jekyll and Mr. Hyde,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Here Comes Mr. Jordan,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Hold Back the Dawn,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,How Green Was My Valley,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sergeant York,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sun Valley Serenade,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Sundown,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,That Hamilton Woman,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Aloma of the South Seas,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Billy the Kid,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Blood and Sand,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Blossoms in the Dust,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Dive Bomber,
1941,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Louisiana Purchase,
1941,DIRECTING,DIRECTING,FALSE,Citizen Kane,
1941,DIRECTING,DIRECTING,FALSE,Here Comes Mr. Jordan,
1941,DIRECTING,DIRECTING,TRUE,How Green Was My Valley,
1941,DIRECTING,DIRECTING,FALSE,The Little Foxes,
1941,DIRECTING,DIRECTING,FALSE,Sergeant York,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Adventure in the Bronx,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Bomber,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Christmas under Fire,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Churchill's Island,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Letter from Home,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Life of a Thoroughbred,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Norway in Revolt,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Place to Live,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Russian Soil,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Soldiers of the Sky,
1941,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,War Clouds in the Pacific,
1941,FILM EDITING,FILM EDITING,FALSE,Citizen Kane,
1941,FILM EDITING,FILM EDITING,FALSE,Dr. Jekyll and Mr. Hyde,
1941,FILM EDITING,FILM EDITING,FALSE,How Green Was My Valley,
1941,FILM EDITING,FILM EDITING,FALSE,The Little Foxes,
1941,FILM EDITING,FILM EDITING,TRUE,Sergeant York,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),TRUE,All That Money Can Buy,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Back Street,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Ball of Fire,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Cheers for Miss Bishop,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Citizen Kane,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Dr. Jekyll and Mr. Hyde,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Hold Back the Dawn,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,How Green Was My Valley,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,King of the Zombies,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Ladies in Retirement,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,The Little Foxes,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Lydia,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Mercy Island,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Sergeant York,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,So Ends Our Night,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Sundown,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Suspicion,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,Tanks a Million,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,That Uncertain Feeling,
1941,MUSIC,MUSIC (Music Score of a Dramatic Picture),FALSE,This Woman Is Mine,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,All-American Co-Ed,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Birth of the Blues,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Buck Privates,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,The Chocolate Soldier,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),TRUE,Dumbo,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Ice-Capades,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,The Strawberry Blonde,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Sun Valley Serenade,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Sunny,
1941,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,You'll Never Get Rich,
1941,MUSIC,MUSIC (Song),FALSE,Dumbo,
1941,MUSIC,MUSIC (Song),FALSE,Ridin' on a Rainbow,
1941,MUSIC,MUSIC (Song),FALSE,Blues in the Night,
1941,MUSIC,MUSIC (Song),FALSE,Buck Privates,
1941,MUSIC,MUSIC (Song),FALSE,Sun Valley Serenade,
1941,MUSIC,MUSIC (Song),FALSE,Las Vegas Nights,
1941,MUSIC,MUSIC (Song),TRUE,Lady Be Good,
1941,MUSIC,MUSIC (Song),FALSE,All-American Co-Ed,
1941,MUSIC,MUSIC (Song),FALSE,You'll Never Get Rich,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Blossoms in the Dust,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Citizen Kane,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Here Comes Mr. Jordan,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Hold Back the Dawn,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,TRUE,How Green Was My Valley,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Little Foxes,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Maltese Falcon,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,One Foot in Heaven,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Sergeant York,
1941,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Suspicion,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Boogie Woogie Bugle Boy of Company B,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Hiawatha's Rabbit Hunt,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,How War Came,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,Lend a Paw,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Night before Christmas,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Rhapsody in Rivets,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Rhythm in the Ranks,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Rookie Bear,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Superman,
1941,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Truant Officer Donald,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Army Champions,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Beauty and the Beach,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Down on the Farm,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Forty Boys and a Song,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Kings of the Turf,
1941,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Of Pups and Puzzles,
1941,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Sagebrush and Silver,
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Alive in the Deep,
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Forbidden Passage,
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,The Gay Parisian,
1941,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,Main Street on the March!,
1941,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,The Tanks Are Coming,
1941,SOUND,SOUND RECORDING,FALSE,Appointment for Love,
1941,SOUND,SOUND RECORDING,FALSE,Ball of Fire,
1941,SOUND,SOUND RECORDING,FALSE,The Chocolate Soldier,
1941,SOUND,SOUND RECORDING,FALSE,Citizen Kane,
1941,SOUND,SOUND RECORDING,FALSE,The Devil Pays Off,
1941,SOUND,SOUND RECORDING,FALSE,How Green Was My Valley,
1941,SOUND,SOUND RECORDING,FALSE,The Men in Her Life,
1941,SOUND,SOUND RECORDING,FALSE,Sergeant York,
1941,SOUND,SOUND RECORDING,FALSE,Skylark,
1941,SOUND,SOUND RECORDING,TRUE,That Hamilton Woman,
1941,SOUND,SOUND RECORDING,FALSE,Topper Returns,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Aloma of the South Seas,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Dive Bomber,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Flight Command,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,I Wanted Wings,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Invisible Woman,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Sea Wolf,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,That Hamilton Woman,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Topper Returns,
1941,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,A Yank in the R.A.F.,
1941,WRITING,WRITING (Original Screenplay),TRUE,Citizen Kane,
1941,WRITING,WRITING (Original Screenplay),FALSE,The Devil and Miss Jones,
1941,WRITING,WRITING (Original Screenplay),FALSE,Sergeant York,
1941,WRITING,WRITING (Original Screenplay),FALSE,"Tall, Dark and Handsome",
1941,WRITING,WRITING (Original Screenplay),FALSE,"Tom, Dick and Harry",
1941,WRITING,WRITING (Original Story),FALSE,Ball of Fire,
1941,WRITING,WRITING (Original Story),TRUE,Here Comes Mr. Jordan,
1941,WRITING,WRITING (Original Story),FALSE,The Lady Eve,
1941,WRITING,WRITING (Original Story),FALSE,Meet John Doe,
1941,WRITING,WRITING (Original Story),FALSE,Night Train,
1941,WRITING,WRITING (Screenplay),TRUE,Here Comes Mr. Jordan,
1941,WRITING,WRITING (Screenplay),FALSE,Hold Back the Dawn,
1941,WRITING,WRITING (Screenplay),FALSE,How Green Was My Valley,
1941,WRITING,WRITING (Screenplay),FALSE,The Little Foxes,
1941,WRITING,WRITING (Screenplay),FALSE,The Maltese Falcon,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"Arise, My Love",
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Arizona,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Boys from Syracuse,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Dark Command,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Foreign Correspondent,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Lillian Russell,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,My Favorite Wife,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"My Son, My Son!",
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Our Town,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,Pride and Prejudice,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Rebecca,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Sea Hawk,
1940,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Westerner,
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,Bitter Sweet,
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,Down Argentine Way,
1940,ART DIRECTION,ART DIRECTION (Color),FALSE,North West Mounted Police,
1940,ART DIRECTION,ART DIRECTION (Color),TRUE,The Thief of Bagdad,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Abe Lincoln in Illinois,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"All This, and Heaven Too",
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"Arise, My Love",
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Boom Town,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Foreign Correspondent,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Letter,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Long Voyage Home,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Rebecca,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Spring Parade,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Waterloo Bridge,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Bitter Sweet,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Blue Bird,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Down Argentine Way,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,North West Mounted Police,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Northwest Passage,
1940,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,The Thief of Bagdad,
1940,DIRECTING,DIRECTING,TRUE,The Grapes of Wrath,
1940,DIRECTING,DIRECTING,FALSE,Kitty Foyle,
1940,DIRECTING,DIRECTING,FALSE,The Letter,
1940,DIRECTING,DIRECTING,FALSE,The Philadelphia Story,
1940,DIRECTING,DIRECTING,FALSE,Rebecca,
1940,FILM EDITING,FILM EDITING,FALSE,The Grapes of Wrath,
1940,FILM EDITING,FILM EDITING,FALSE,The Letter,
1940,FILM EDITING,FILM EDITING,FALSE,The Long Voyage Home,
1940,FILM EDITING,FILM EDITING,TRUE,North West Mounted Police,
1940,FILM EDITING,FILM EDITING,FALSE,Rebecca,
1940,MUSIC,MUSIC (Original Score),FALSE,Arizona,
1940,MUSIC,MUSIC (Original Score),FALSE,The Dark Command,
1940,MUSIC,MUSIC (Original Score),FALSE,The Fight for Life,
1940,MUSIC,MUSIC (Original Score),FALSE,The Great Dictator,
1940,MUSIC,MUSIC (Original Score),FALSE,The House of the Seven Gables,
1940,MUSIC,MUSIC (Original Score),FALSE,The Howards of Virginia,
1940,MUSIC,MUSIC (Original Score),FALSE,The Letter,
1940,MUSIC,MUSIC (Original Score),FALSE,The Long Voyage Home,
1940,MUSIC,MUSIC (Original Score),FALSE,The Mark of Zorro,
1940,MUSIC,MUSIC (Original Score),FALSE,My Favorite Wife,
1940,MUSIC,MUSIC (Original Score),FALSE,North West Mounted Police,
1940,MUSIC,MUSIC (Original Score),FALSE,One Million B.C.,
1940,MUSIC,MUSIC (Original Score),FALSE,Our Town,
1940,MUSIC,MUSIC (Original Score),TRUE,Pinocchio,
1940,MUSIC,MUSIC (Original Score),FALSE,Rebecca,
1940,MUSIC,MUSIC (Original Score),FALSE,The Thief of Bagdad,
1940,MUSIC,MUSIC (Original Score),FALSE,Waterloo Bridge,
1940,MUSIC,MUSIC (Scoring),FALSE,"Arise, My Love",
1940,MUSIC,MUSIC (Scoring),FALSE,Hit Parade of 1941,
1940,MUSIC,MUSIC (Scoring),FALSE,Irene,
1940,MUSIC,MUSIC (Scoring),FALSE,Our Town,
1940,MUSIC,MUSIC (Scoring),FALSE,The Sea Hawk,
1940,MUSIC,MUSIC (Scoring),FALSE,Second Chorus,
1940,MUSIC,MUSIC (Scoring),FALSE,Spring Parade,
1940,MUSIC,MUSIC (Scoring),FALSE,Strike Up the Band,
1940,MUSIC,MUSIC (Scoring),TRUE,Tin Pan Alley,
1940,MUSIC,MUSIC (Song),FALSE,Down Argentine Way,
1940,MUSIC,MUSIC (Song),FALSE,You'll Find Out,
1940,MUSIC,MUSIC (Song),FALSE,Music in My Heart,
1940,MUSIC,MUSIC (Song),FALSE,Second Chorus,
1940,MUSIC,MUSIC (Song),FALSE,Rhythm on the River,
1940,MUSIC,MUSIC (Song),FALSE,Strike Up the Band,
1940,MUSIC,MUSIC (Song),FALSE,Spring Parade,
1940,MUSIC,MUSIC (Song),TRUE,Pinocchio,
1940,MUSIC,MUSIC (Song),FALSE,Hit Parade of 1941,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,"All This, and Heaven Too",
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Foreign Correspondent,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Grapes of Wrath,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Great Dictator,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Kitty Foyle,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Letter,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Long Voyage Home,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,Our Town,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,FALSE,The Philadelphia Story,
1940,BEST PICTURE,OUTSTANDING PRODUCTION,TRUE,Rebecca,
1940,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,The Milky Way,
1940,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Puss Gets the Boot,
1940,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,A Wild Hare,
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,London Can Take It,
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,More about Nostradamus,
1940,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Quicker 'N a Wink,
1940,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Siege,
1940,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Eyes of the Navy,
1940,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Service with the Colors,
1940,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,"Teddy, the Rough Rider",
1940,SOUND,SOUND RECORDING,FALSE,Behind the News,
1940,SOUND,SOUND RECORDING,FALSE,Captain Caution,
1940,SOUND,SOUND RECORDING,FALSE,The Grapes of Wrath,
1940,SOUND,SOUND RECORDING,FALSE,The Howards of Virginia,
1940,SOUND,SOUND RECORDING,FALSE,Kitty Foyle,
1940,SOUND,SOUND RECORDING,FALSE,North West Mounted Police,
1940,SOUND,SOUND RECORDING,FALSE,Our Town,
1940,SOUND,SOUND RECORDING,FALSE,The Sea Hawk,
1940,SOUND,SOUND RECORDING,FALSE,Spring Parade,
1940,SOUND,SOUND RECORDING,TRUE,Strike Up the Band,
1940,SOUND,SOUND RECORDING,FALSE,Too Many Husbands,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Blue Bird,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Boom Town,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Boys from Syracuse,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Dr. Cyclops,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Foreign Correspondent,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Invisible Man Returns,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Long Voyage Home,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,One Million B.C.,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Rebecca,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Sea Hawk,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Swiss Family Robinson,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,The Thief of Bagdad,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Typhoon,
1940,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Women in War,
1940,WRITING,WRITING (Original Screenplay),FALSE,Angels over Broadway,
1940,WRITING,WRITING (Original Screenplay),FALSE,Dr. Ehrlich's Magic Bullet,
1940,WRITING,WRITING (Original Screenplay),FALSE,Foreign Correspondent,
1940,WRITING,WRITING (Original Screenplay),FALSE,The Great Dictator,
1940,WRITING,WRITING (Original Screenplay),TRUE,The Great McGinty,
1940,WRITING,WRITING (Original Story),TRUE,"Arise, My Love",
1940,WRITING,WRITING (Original Story),FALSE,Comrade X,
1940,WRITING,WRITING (Original Story),FALSE,"Edison, the Man",
1940,WRITING,WRITING (Original Story),FALSE,My Favorite Wife,
1940,WRITING,WRITING (Original Story),FALSE,The Westerner,
1940,WRITING,WRITING (Screenplay),FALSE,The Grapes of Wrath,
1940,WRITING,WRITING (Screenplay),FALSE,Kitty Foyle,
1940,WRITING,WRITING (Screenplay),FALSE,The Long Voyage Home,
1940,WRITING,WRITING (Screenplay),TRUE,The Philadelphia Story,
1940,WRITING,WRITING (Screenplay),FALSE,Rebecca,
1939,ART DIRECTION,ART DIRECTION,FALSE,Beau Geste,
1939,ART DIRECTION,ART DIRECTION,FALSE,Captain Fury,
1939,ART DIRECTION,ART DIRECTION,FALSE,First Love,
1939,ART DIRECTION,ART DIRECTION,TRUE,Gone with the Wind,
1939,ART DIRECTION,ART DIRECTION,FALSE,Love Affair,
1939,ART DIRECTION,ART DIRECTION,FALSE,Man of Conquest,
1939,ART DIRECTION,ART DIRECTION,FALSE,Mr. Smith Goes to Washington,
1939,ART DIRECTION,ART DIRECTION,FALSE,The Private Lives of Elizabeth and Essex,
1939,ART DIRECTION,ART DIRECTION,FALSE,The Rains Came,
1939,ART DIRECTION,ART DIRECTION,FALSE,Stagecoach,
1939,ART DIRECTION,ART DIRECTION,FALSE,The Wizard of Oz,
1939,ART DIRECTION,ART DIRECTION,FALSE,Wuthering Heights,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,First Love,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Great Victor Herbert,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Gunga Din,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Intermezzo,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Juarez,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Lady of the Tropics,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Of Mice and Men,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Only Angels Have Wings,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Rains Came,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Stagecoach,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Wuthering Heights,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Drums along the Mohawk,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Four Feathers,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Gone with the Wind,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Mikado,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Private Lives of Elizabeth and Essex,
1939,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Wizard of Oz,
1939,DIRECTING,DIRECTING,TRUE,Gone with the Wind,
1939,DIRECTING,DIRECTING,FALSE,"Goodbye, Mr. Chips",
1939,DIRECTING,DIRECTING,FALSE,Mr. Smith Goes to Washington,
1939,DIRECTING,DIRECTING,FALSE,Stagecoach,
1939,DIRECTING,DIRECTING,FALSE,Wuthering Heights,
1939,FILM EDITING,FILM EDITING,TRUE,Gone with the Wind,
1939,FILM EDITING,FILM EDITING,FALSE,"Goodbye, Mr. Chips",
1939,FILM EDITING,FILM EDITING,FALSE,Mr. Smith Goes to Washington,
1939,FILM EDITING,FILM EDITING,FALSE,The Rains Came,
1939,FILM EDITING,FILM EDITING,FALSE,Stagecoach,
1939,MUSIC,MUSIC (Original Score),FALSE,Dark Victory,
1939,MUSIC,MUSIC (Original Score),FALSE,Eternally Yours,
1939,MUSIC,MUSIC (Original Score),FALSE,Golden Boy,
1939,MUSIC,MUSIC (Original Score),FALSE,Gone with the Wind,
1939,MUSIC,MUSIC (Original Score),FALSE,Gulliver's Travels,
1939,MUSIC,MUSIC (Original Score),FALSE,The Man in the Iron Mask,
1939,MUSIC,MUSIC (Original Score),FALSE,Man of Conquest,
1939,MUSIC,MUSIC (Original Score),FALSE,Nurse Edith Cavell,
1939,MUSIC,MUSIC (Original Score),FALSE,Of Mice and Men,
1939,MUSIC,MUSIC (Original Score),FALSE,The Rains Came,
1939,MUSIC,MUSIC (Original Score),TRUE,The Wizard of Oz,
1939,MUSIC,MUSIC (Original Score),FALSE,Wuthering Heights,
1939,MUSIC,MUSIC (Scoring),FALSE,Babes in Arms,
1939,MUSIC,MUSIC (Scoring),FALSE,First Love,
1939,MUSIC,MUSIC (Scoring),FALSE,The Great Victor Herbert,
1939,MUSIC,MUSIC (Scoring),FALSE,The Hunchback of Notre Dame,
1939,MUSIC,MUSIC (Scoring),FALSE,Intermezzo,
1939,MUSIC,MUSIC (Scoring),FALSE,Mr. Smith Goes to Washington,
1939,MUSIC,MUSIC (Scoring),FALSE,Of Mice and Men,
1939,MUSIC,MUSIC (Scoring),FALSE,The Private Lives of Elizabeth and Essex,
