year,category,sub_category,winner,entity,id
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,So Proudly We Hail!,tt0036367
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,The Song of Bernadette,tt0036377
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,For Whom the Bell Tolls,tt0035896
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Heaven Can Wait,tt0035979
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,"Hello, Frisco, Hello",
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Lassie Come Home,tt0036098
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Phantom of the Opera,tt0036261
1943,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Thousands Cheer,tt0036432
1943,DIRECTING,DIRECTING,TRUE,Casablanca,
1943,DIRECTING,DIRECTING,FALSE,Heaven Can Wait,tt0035979
1943,DIRECTING,DIRECTING,FALSE,The Human Comedy,tt0036022
1943,DIRECTING,DIRECTING,FALSE,The More the Merrier,tt0036172
1943,DIRECTING,DIRECTING,FALSE,The Song of Bernadette,tt0036377
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Baptism of Fire,tt0035662
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Battle of Russia,tt0036629
1943,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Desert Victory,tt0035796
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,For God and Country,tt0145781
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Report from the Aleutians,tt0036301
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Silent Village,
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,War Department Report,tt0036512
1943,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,"We've Come a Long, Long Way",
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Bismarck Convoy Smashed,
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Children of Mars,tt0035734
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Day of Battle,tt0185261
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,December 7th,tt0035790
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Dutch Tradition,tt4457610
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Kill or Be Killed,tt0213032
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Labor Front,tt2614378
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Land of My Mother,tt2614420
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Letter from Livingston,
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Life Line,tt6699132
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Plan for Destruction,tt0036268
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Rear Gunner,tt0036293
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Servant of a Nation,tt10126634
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Swedes in America,tt0036405
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Task Force,tt1537906
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,To the People of the United States,tt0036445
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Tomorrow We Fly,tt0036448
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Voice That Thrilled the World,tt0153585
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Water--Friend or Enemy,
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Wings Up,tt0036539
1943,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Youth in Crisis,tt0036555
1943,FILM EDITING,FILM EDITING,TRUE,Air Force,tt0035616
1943,FILM EDITING,FILM EDITING,FALSE,Casablanca,
1943,FILM EDITING,FILM EDITING,FALSE,Five Graves to Cairo,tt0035884
1943,FILM EDITING,FILM EDITING,FALSE,For Whom the Bell Tolls,tt0035896
1943,FILM EDITING,FILM EDITING,FALSE,The Song of Bernadette,tt0036377
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Amazing Mrs. Holliday,tt0035631
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Casablanca,
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Commandos Strike at Dawn,
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Fallen Sparrow,tt0035860
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,For Whom the Bell Tolls,tt0035896
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Hangmen Also Die,
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Hi Diddle Diddle,tt0035996
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,In Old Oklahoma,tt0036038
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Johnny Come Lately,tt0036057
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Kansan,tt0036065
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Lady of Burlesque,tt0036094
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Madame Curie,tt0036126
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Moon and Sixpence,
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The North Star,tt0036217
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,The Song of Bernadette,tt0036377
1943,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Victory through Air Power,
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Coney Island,tt0035749
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Hit Parade of 1943,tt0035727
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Phantom of the Opera,tt0036261
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Saludos Amigos,
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,The Sky's the Limit,tt0036363
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Something to Shout About,tt0036375
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Stage Door Canteen,tt0036384
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Star Spangled Rhythm,
1943,MUSIC,MUSIC (Scoring of a Musical Picture),TRUE,This Is the Army,tt0036430
1943,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Thousands Cheer,tt0036432
1943,MUSIC,MUSIC (Song),FALSE,Hit Parade of 1943,tt0035727
1943,MUSIC,MUSIC (Song),FALSE,Cabin in the Sky,tt0035703
1943,MUSIC,MUSIC (Song),FALSE,The Sky's the Limit,tt0036363
1943,MUSIC,MUSIC (Song),FALSE,Saludos Amigos,
1943,MUSIC,MUSIC (Song),FALSE,Hers to Hold,tt0035993
1943,MUSIC,MUSIC (Song),FALSE,Star Spangled Rhythm,
1943,MUSIC,MUSIC (Song),FALSE,Thank Your Lucky Stars,tt0036422
1943,MUSIC,MUSIC (Song),FALSE,Stage Door Canteen,tt0036384
1943,MUSIC,MUSIC (Song),FALSE,Something to Shout About,tt0036375
1943,MUSIC,MUSIC (Song),TRUE,"Hello, Frisco, Hello",
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,TRUE,Casablanca,
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,For Whom the Bell Tolls,tt0035896
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Heaven Can Wait,tt0035979
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Human Comedy,tt0036022
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,In Which We Serve,
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Madame Curie,tt0036126
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The More the Merrier,tt0036172
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Ox-Bow Incident,
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Song of Bernadette,tt0036377
1943,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Watch on the Rhine,tt0036515
1943,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Dizzy Acrobat,tt0035812
1943,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The 500 Hats of Bartholomew Cubbins,tt0035602
1943,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Greetings Bait!,
1943,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Imagination,tt0036035
1943,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Reason and Emotion,tt0036294
1943,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,Yankee Doodle Mouse,
1943,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Amphibious Fighters,tt0035634
1943,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Cavalcade of Dance with Veloz and Yolanda,
1943,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Champions Carry On,
1943,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Hollywood in Uniform,
1943,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Seeing Hands,tt0036340
1943,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,Heavenly Music,tt0035981
1943,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Letter to a Hero,tt0036107
1943,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Mardi Gras,tt0036141
1943,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Women at War,tt0036544
1943,SOUND,SOUND RECORDING,FALSE,Hangmen Also Die,
1943,SOUND,SOUND RECORDING,FALSE,In Old Oklahoma,tt0036038
1943,SOUND,SOUND RECORDING,FALSE,Madame Curie,tt0036126
1943,SOUND,SOUND RECORDING,FALSE,The North Star,tt0036217
1943,SOUND,SOUND RECORDING,FALSE,Phantom of the Opera,tt0036261
1943,SOUND,SOUND RECORDING,FALSE,Riding High,tt0036313
1943,SOUND,SOUND RECORDING,FALSE,Sahara,tt0036323
1943,SOUND,SOUND RECORDING,FALSE,Saludos Amigos,
1943,SOUND,SOUND RECORDING,FALSE,So This Is Washington,tt0036368
1943,SOUND,SOUND RECORDING,FALSE,The Song of Bernadette,tt0036377
1943,SOUND,SOUND RECORDING,FALSE,This Is the Army,tt0036430
1943,SOUND,SOUND RECORDING,TRUE,This Land Is Mine,tt0036431
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Air Force,tt0035616
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Bombardier,tt0035689
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,Crash Dive,tt0035763
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The North Star,tt0036217
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,So Proudly We Hail!,tt0036367
1943,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Stand By for Action,
1943,WRITING,WRITING (Original Motion Picture Story),FALSE,Action in the North Atlantic,tt0035608
1943,WRITING,WRITING (Original Motion Picture Story),FALSE,Destination Tokyo,tt0035799
1943,WRITING,WRITING (Original Motion Picture Story),TRUE,The Human Comedy,tt0036022
1943,WRITING,WRITING (Original Motion Picture Story),FALSE,The More the Merrier,tt0036172
1943,WRITING,WRITING (Original Motion Picture Story),FALSE,Shadow of a Doubt,tt0036342
1943,WRITING,WRITING (Original Screenplay),FALSE,Air Force,tt0035616
1943,WRITING,WRITING (Original Screenplay),FALSE,In Which We Serve,
1943,WRITING,WRITING (Original Screenplay),FALSE,The North Star,tt0036217
1943,WRITING,WRITING (Original Screenplay),TRUE,Princess O'Rourke,tt0036277
1943,WRITING,WRITING (Original Screenplay),FALSE,So Proudly We Hail!,tt0036367
1943,WRITING,WRITING (Screenplay),TRUE,Casablanca,
1943,WRITING,WRITING (Screenplay),FALSE,Holy Matrimony,tt0036009
1943,WRITING,WRITING (Screenplay),FALSE,The More the Merrier,tt0036172
1943,WRITING,WRITING (Screenplay),FALSE,The Song of Bernadette,tt0036377
1943,WRITING,WRITING (Screenplay),FALSE,Watch on the Rhine,tt0036515
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,George Washington Slept Here,tt0034780
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Magnificent Ambersons,tt0035015
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Pride of the Yankees,tt0035211
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Random Harvest,tt0035238
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Shanghai Gesture,
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Silver Queen,tt0035335
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Spoilers,tt0035369
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"Take a Letter, Darling",
1942,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Talk of the Town,tt0035417
1942,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,This above All,
1942,ART DIRECTION,ART DIRECTION (Color),FALSE,Arabian Nights,tt0034465
1942,ART DIRECTION,ART DIRECTION (Color),FALSE,Captains of the Clouds,tt0034578
1942,ART DIRECTION,ART DIRECTION (Color),FALSE,Jungle Book,tt0034928
1942,ART DIRECTION,ART DIRECTION (Color),TRUE,My Gal Sal,tt0035103
1942,ART DIRECTION,ART DIRECTION (Color),FALSE,Reap the Wild Wind,tt0035244
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Kings Row,tt0034946
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Magnificent Ambersons,tt0035015
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Mrs. Miniver,tt0035093
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Moontide,tt0035082
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Pied Piper,tt0035189
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Pride of the Yankees,tt0035211
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"Take a Letter, Darling",
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Talk of the Town,tt0035417
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Ten Gentlemen from West Point,tt0035421
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,This above All,
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Arabian Nights,tt0034465
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,The Black Swan,tt0034522
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Captains of the Clouds,tt0034578
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Jungle Book,tt0034928
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Reap the Wild Wind,tt0035244
1942,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,To the Shores of Tripoli,tt0035447
1942,DIRECTING,DIRECTING,FALSE,Kings Row,tt0034946
1942,DIRECTING,DIRECTING,TRUE,Mrs. Miniver,tt0035093
1942,DIRECTING,DIRECTING,FALSE,Random Harvest,tt0035238
1942,DIRECTING,DIRECTING,FALSE,Wake Island,tt0035530
1942,DIRECTING,DIRECTING,FALSE,Yankee Doodle Dandy,tt0035575
1942,DOCUMENTARY,DOCUMENTARY,FALSE,"Africa, Prelude to Victory",
1942,DOCUMENTARY,DOCUMENTARY,TRUE,The Battle of Midway,tt0034498
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Combat Report,tt0034608
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Conquer by the Clock,tt0034610
1942,DOCUMENTARY,DOCUMENTARY,FALSE,The Grain That Built a Hemisphere,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,"Henry Browne, Farmer",
1942,DOCUMENTARY,DOCUMENTARY,FALSE,High over the Borders,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,High Stakes in the East,tt0034852
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Inside Fighting China,tt0034897
1942,DOCUMENTARY,DOCUMENTARY,FALSE,It's Everybody's War,tt0034906
1942,DOCUMENTARY,DOCUMENTARY,TRUE,Kokoda Front Line!,tt0034951
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Listen to Britain,tt0034978
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Little Belgium,tt0034979
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Little Isles of Freedom,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Mr. Blabbermouth!,tt0035088
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Mr. Gardenia Jones,
1942,DOCUMENTARY,DOCUMENTARY,TRUE,Moscow Strikes Back,tt0035085
1942,DOCUMENTARY,DOCUMENTARY,FALSE,The New Spirit,tt0035120
1942,DOCUMENTARY,DOCUMENTARY,TRUE,Prelude to War,tt0035209
1942,DOCUMENTARY,DOCUMENTARY,FALSE,The Price of Victory,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,A Ship Is Born,tt0035321
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Twenty-One Miles,tt0035478
1942,DOCUMENTARY,DOCUMENTARY,FALSE,We Refuse to Die,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,White Eagle,
1942,DOCUMENTARY,DOCUMENTARY,FALSE,Winning Your Wings,tt0035565
1942,FILM EDITING,FILM EDITING,FALSE,Mrs. Miniver,tt0035093
1942,FILM EDITING,FILM EDITING,TRUE,The Pride of the Yankees,tt0035211
1942,FILM EDITING,FILM EDITING,FALSE,The Talk of the Town,tt0035417
1942,FILM EDITING,FILM EDITING,FALSE,This above All,
1942,FILM EDITING,FILM EDITING,FALSE,Yankee Doodle Dandy,tt0035575
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Arabian Nights,tt0034465
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Bambi,tt0034492
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Black Swan,tt0034522
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Corsican Brothers,
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Flying Tigers,tt0034742
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Gold Rush,
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,I Married a Witch,tt0034881
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Joan of Paris,tt0034919
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Jungle Book,tt0034928
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Klondike Fury,tt0034948
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,"Now, Voyager",
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Pride of the Yankees,tt0035211
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Random Harvest,tt0035238
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Shanghai Gesture,
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Silver Queen,tt0035335
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,"Take a Letter, Darling",
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Talk of the Town,tt0035417
1942,MUSIC,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,To Be or Not to Be,tt0035446
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Flying with Music,tt0034743
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,For Me and My Gal,tt0034746
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Holiday Inn,tt0034862
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,It Started with Eve,
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,Johnny Doughboy,tt0034921
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,My Gal Sal,tt0035103
1942,MUSIC,MUSIC (Scoring of a Musical Picture),TRUE,Yankee Doodle Dandy,tt0035575
1942,MUSIC,MUSIC (Scoring of a Musical Picture),FALSE,You Were Never Lovelier,tt0035583
1942,MUSIC,MUSIC (Song),FALSE,Always in My Heart,tt0034454
1942,MUSIC,MUSIC (Song),FALSE,You Were Never Lovelier,tt0035583
1942,MUSIC,MUSIC (Song),FALSE,Babes on Broadway,
1942,MUSIC,MUSIC (Song),FALSE,Youth on Parade,tt0035587
1942,MUSIC,MUSIC (Song),FALSE,Orchestra Wives,tt0035157
1942,MUSIC,MUSIC (Song),FALSE,Bambi,tt0034492
1942,MUSIC,MUSIC (Song),FALSE,Flying with Music,tt0034743
1942,MUSIC,MUSIC (Song),FALSE,Hellzapoppin',
1942,MUSIC,MUSIC (Song),FALSE,The Mayor of 44th Street,tt0035048
1942,MUSIC,MUSIC (Song),TRUE,Holiday Inn,tt0034862
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Invaders,
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Kings Row,tt0034946
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Magnificent Ambersons,tt0035015
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,TRUE,Mrs. Miniver,tt0035093
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Pied Piper,tt0035189
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Pride of the Yankees,tt0035211
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Random Harvest,tt0035238
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,The Talk of the Town,tt0035417
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Wake Island,tt0035530
1942,BEST PICTURE,OUTSTANDING MOTION PICTURE,FALSE,Yankee Doodle Dandy,tt0035575
1942,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,All Out for 'V',tt0034448
1942,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Blitz Wolf,tt0034524
1942,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,Der Fuehrer's Face,tt0035794
1942,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Juke Box Jamboree,tt0034925
1942,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Pigs in a Polka,
1942,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Tulips Shall Grow,tt0035476
1942,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Desert Wonderland,tt0034644
1942,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,Marines in the Making,tt0035041
1942,SHORT FILM,SHORT SUBJECT (One-reel),TRUE,Speaking of Animals and Their Families,tt0035366
1942,SHORT FILM,SHORT SUBJECT (One-reel),FALSE,United States Marine Band,
1942,SHORT FILM,SHORT SUBJECT (Two-reel),TRUE,Beyond the Line of Duty,tt0034511
1942,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Don't Talk,tt0034666
1942,SHORT FILM,SHORT SUBJECT (Two-reel),FALSE,Private Smith of the U.S.A.,
1942,SOUND,SOUND RECORDING,FALSE,Arabian Nights,tt0034465
1942,SOUND,SOUND RECORDING,FALSE,Bambi,tt0034492
1942,SOUND,SOUND RECORDING,FALSE,Flying Tigers,tt0034742
1942,SOUND,SOUND RECORDING,FALSE,Friendly Enemies,tt0034757
1942,SOUND,SOUND RECORDING,FALSE,The Gold Rush,
1942,SOUND,SOUND RECORDING,FALSE,Mrs. Miniver,tt0035093
1942,SOUND,SOUND RECORDING,FALSE,Once upon a Honeymoon,
1942,SOUND,SOUND RECORDING,FALSE,The Pride of the Yankees,tt0035211
1942,SOUND,SOUND RECORDING,FALSE,Road to Morocco,tt0035262
1942,SOUND,SOUND RECORDING,FALSE,This above All,
1942,SOUND,SOUND RECORDING,TRUE,Yankee Doodle Dandy,tt0035575
1942,SOUND,SOUND RECORDING,FALSE,You Were Never Lovelier,tt0035583
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Black Swan,tt0034522
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Desperate Journey,tt0034646
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Flying Tigers,tt0034742
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Invisible Agent,tt0034902
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Jungle Book,tt0034928
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Mrs. Miniver,tt0035093
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Navy Comes Through,tt0035113
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,One of Our Aircraft Is Missing,tt0035153
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Pride of the Yankees,tt0035211
1942,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,Reap the Wild Wind,tt0035244
1942,WRITING,WRITING (Original Motion Picture Story),FALSE,Holiday Inn,tt0034862
1942,WRITING,WRITING (Original Motion Picture Story),TRUE,The Invaders,
1942,WRITING,WRITING (Original Motion Picture Story),FALSE,The Pride of the Yankees,tt0035211
1942,WRITING,WRITING (Original Motion Picture Story),FALSE,The Talk of the Town,tt0035417
1942,WRITING,WRITING (Original Motion Picture Story),FALSE,Yankee Doodle Dandy,tt0035575
1942,WRITING,WRITING (Original Screenplay),FALSE,One of Our Aircraft Is Missing,tt0035153
1942,WRITING,WRITING (Original Screenplay),FALSE,Road to Morocco,tt0035262
1942,WRITING,WRITING (Original Screenplay),FALSE,Wake Island,tt0035530
1942,WRITING,WRITING (Original Screenplay),FALSE,The War against Mrs. Hadley,
1942,WRITING,WRITING (Original Screenplay),TRUE,Woman of the Year,tt0035567
1942,WRITING,WRITING (Screenplay),FALSE,The Invaders,
1942,WRITING,WRITING (Screenplay),TRUE,Mrs. Miniver,tt0035093
1942,WRITING,WRITING (Screenplay),FALSE,The Pride of the Yankees,tt0035211
1942,WRITING,WRITING (Screenplay),FALSE,Random Harvest,tt0035238
1942,WRITING,WRITING (Screenplay),FALSE,The Talk of the Town,tt0035417
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Citizen Kane,tt0033467
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Flame of New Orleans,tt0033606
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Hold Back the Dawn,tt0033722
1941,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,How Green Was My Valley,tt0033729
1941,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Ladies in Retirement,tt0033802
